sq_mt_built,sq_mt_built_imputed_flag,n_rooms,n_bathrooms,n_bathrooms_imputed_flag,n_floors,n_floors_imputed_flag,street_name,floor,floor_imputed_flag,is_floor_under,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,is_new_development_imputed_flag,built_year,built_year_imputed_flag,has_ac,has_fitted_wardrobes,has_lift,has_lift_imputed_flag,is_exterior,is_exterior_imputed_flag,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,house_type_cat,house_type_name,neighborhood_code,neighborhood_name,neighborhood_price_sqm,district_code,district_name,heating_type
64.0,0,3,1.0,0,0.0,1,Calle Escoriaza,5,0,False,104000,1625,False,False,0,1965.0,1,True,False,False,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,individual
107.0,0,3,2.0,0,0.0,1,Calle Camas,6,0,False,228629,2137,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
76.0,0,2,2.0,0,0.0,1,Calle Camas,6,0,False,169021,2224,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
109.0,0,3,2.0,0,0.0,1,Calle Camas,5,0,False,223022,2046,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
108.0,0,3,2.0,0,0.0,1,Calle Camas,5,0,False,220072,2038,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
103.0,0,3,2.0,0,0.0,1,Calle Arroyo de la Bulera,6,0,False,235718,2289,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,,,True,no indicado,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
103.0,0,3,2.0,0,0.0,1,Calle de las Viñas del Rio,1,0,False,245000,2379,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
143.0,0,3,2.0,0,0.0,1,Calle de las Viñas del Rio,Bajo,0,True,260000,1818,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
99.0,0,3,2.0,0,0.0,1,Calle de las Viñas del Rio,6,0,False,235000,2374,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
100.0,0,3,2.0,0,0.0,1,Calle de las Viñas del Rio,3,0,False,235000,2350,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
176.0,0,2,2.0,0,0.0,1,Calle de las Viñas del Rio,6,0,False,265000,1506,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
87.0,0,2,2.0,0,0.0,1,Calle de las Viñas del Rio,2,0,False,190000,2184,False,True,0,2003.0,1,False,False,True,0,True,0,,True,,,True,,,no indicado,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
106.0,0,3,2.0,0,0.0,1,Calle Arroyo de la Bulera,4,0,False,256115,2416,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,,,True,no indicado,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
113.0,0,3,2.0,0,0.0,1,Calle Arroyo de la Bulera,Bajo,0,True,261989,2318,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,,,True,no indicado,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
115.0,0,3,2.0,0,0.0,1,Calle Arroyo de la Bulera,1,0,False,273353,2377,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,,,True,no indicado,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
129.0,0,3,2.0,0,0.0,1,Calle Arroyo de la Bulera,7,0,False,297621,2307,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,,,True,no indicado,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
115.0,0,3,2.0,0,0.0,1,Calle Arroyo de la Bulera,6,0,False,279778,2433,False,True,0,2003.0,1,False,False,True,0,True,0,,True,True,,,,True,no indicado,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
110.0,0,2,2.0,0,0.0,1,San Andrés,Bajo,0,True,135000,1227,True,False,0,1965.0,1,True,False,False,0,True,0,,,True,,True,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
90.0,0,3,2.0,0,0.0,1,Calle Anoeta,2,0,False,195000,2167,False,False,0,1985.0,0,True,False,True,0,True,0,,,True,,True,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,individual
60.0,0,2,1.0,0,0.0,1,Calle de Sáhara,1,0,False,126900,2115,True,False,0,1967.0,1,False,False,False,0,True,0,,,,,,,,G,False,,,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,unknown
54.0,0,2,1.0,0,0.0,1,Calle Alcocer,0,1,False,136400,2526,False,False,1,1965.0,1,False,False,False,0,Unknown,1,,,True,,,,,E,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
80.0,0,3,1.0,0,0.0,1,calle Nuestra Señora de Begoña,Bajo,0,True,145000,1812,False,False,0,1965.0,1,True,True,False,0,True,0,,,True,,,,,en trámite,False,,,False,False,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
73.0,0,2,1.0,0,0.0,1,Calle de Tordegrillos,1,0,False,127500,1747,False,False,0,1999.0,0,False,True,True,0,True,0,,,,,,True,,G,False,,,False,True,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
122.0,0,3,2.0,0,0.0,1,Calle Transversal Sexta,Bajo,0,True,179000,1467,False,False,0,1999.0,0,False,False,True,0,True,0,,,,,,,,en trámite,True,True,0.0,False,True,True,False,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
98.0,0,3,2.0,0,0.0,1,Villaverde a Perales,Bajo,0,True,266122,2716,False,False,0,2020.0,0,False,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,True,False,False,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
97.0,0,3,2.0,0,0.0,1,villaverde a perales,Bajo,0,True,261989,2701,False,False,0,2020.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
111.0,0,3,2.0,0,0.0,1,villaverde a perales,7,0,False,297621,2681,False,False,0,2020.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,,,,,5,Áticos,131,Butarque,2197.8,21,Villaverde,individual
99.0,0,3,2.0,0,0.0,1,villaverde a perales,3,0,False,251569,2541,False,False,0,2020.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,True,False,False,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
77.0,0,3,1.0,0,0.0,1,Los Rosales,1,0,False,113500,1474,True,False,0,1968.0,0,False,False,False,0,True,0,,,,,,,,en trámite,False,,,True,False,False,False,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,unknown
85.0,0,3,1.0,0,0.0,1,Paseo de Alberto Palacios,4,0,False,138000,1624,False,False,0,1966.0,0,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
90.0,0,3,2.0,0,0.0,1,Calle Limonita,2,0,False,225000,2500,False,False,0,2003.0,1,True,True,True,0,True,0,,True,,,True,,True,en trámite,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
133.0,0,2,1.0,0,0.0,1,Calle Flora Tristán,6,0,False,264000,1985,False,False,0,2003.0,0,True,True,True,0,True,0,,True,True,True,True,True,True,C,True,True,0.0,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
60.0,0,3,1.0,0,0.0,1,EDUARDO MINGUITO,2,0,False,98260,1638,False,False,0,1960.0,0,False,False,False,0,True,0,,,,,,,,F,False,,,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
133.0,0,3,3.0,0,0.0,1,Calle Estefanita,7,0,False,275000,2068,False,False,0,2004.0,0,False,True,True,0,True,0,,True,True,,True,,,D,False,,,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
85.0,0,2,1.0,0,0.0,1,Calle Emilia Ballester,2,0,False,124000,1459,False,False,0,1967.0,0,True,False,False,0,True,0,,,,True,,,,F,False,,,False,False,True,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
59.0,0,2,2.0,0,0.0,1,calle La Pícara Molinera esquina C/ El Caserío,3,0,False,164513,2788,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
59.0,0,2,2.0,0,0.0,1,calle La Pícara Molinera esquina C/ El Caserío,1,0,False,164416,2787,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
58.0,0,2,2.0,0,0.0,1,calle La Pícara Molinera esquina C/ El Caserío,4,0,False,165435,2852,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
79.0,0,3,2.0,0,0.0,1,calle La Pícara Molinera esquina C/ El Caserío,1,0,False,202629,2565,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
60.0,0,2,2.0,0,0.0,1,calle La Pícara Molinera esquina C/ El Caserío,Bajo,0,True,164242,2737,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
121.0,0,3,2.0,0,0.0,1,Calle María de Echarri,3,0,False,260000,2149,False,False,0,2001.0,0,True,True,True,0,True,0,,True,True,True,True,True,True,no indicado,True,True,0.0,True,False,False,True,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
126.0,0,3,2.0,0,0.0,1,Calle San Jenaro esquina Calle Alcocer,2,0,False,294900,2340,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
134.0,0,4,2.0,0,0.0,1,Calle San Jenaro esquina Calle Alcocer,1,0,False,319900,2387,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
111.0,0,3,2.0,0,0.0,1,Calle San Jenaro esquina Calle Alcocer,1,0,False,259900,2341,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
122.0,0,3,2.0,0,0.0,1,Calle San Jenaro esquina Calle Alcocer,2,0,False,285900,2343,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
125.0,0,3,2.0,0,0.0,1,Calle San Jenaro esquina Calle Alcocer,1,0,False,289900,2319,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
102.0,0,2,2.0,0,0.0,1,Calle San Jenaro esquina Calle Alcocer,1,0,False,249900,2450,False,True,0,1965.0,1,False,True,True,0,True,0,,True,True,,True,,True,no indicado,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
104.0,0,3,2.0,0,0.0,1,villaverde a perales,1,0,False,273352,2628,False,False,0,2020.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,False,True,True,False,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
66.0,0,3,1.0,0,0.0,1,Calle MONCADA,1,0,False,104900,1589,False,False,0,1960.0,1,False,True,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,135,San Cristóbal,1308.89,21,Villaverde,individual
95.0,0,2,1.0,0,0.0,1,Camino Leganés,2,0,False,155000,1632,False,False,0,1965.0,0,False,False,False,0,True,0,,,True,True,,,,D,False,,,False,False,True,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
74.0,0,3,1.0,0,0.0,1,Calle de Paterna,1,0,False,100000,1351,False,False,0,1968.0,0,False,False,False,0,True,0,,,,,,,,E,False,,,,,,,1,Pisos,135,San Cristóbal,1308.89,21,Villaverde,unknown
97.0,0,2,1.0,0,0.0,1,Calle Euskalduna,Bajo,0,True,210000,2165,False,False,0,2003.0,0,False,True,True,0,True,0,,True,True,,True,True,,D,True,True,0.0,False,False,True,True,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
90.0,0,2,2.0,0,0.0,1,Calle Lenguas,7,0,False,240000,2667,False,False,0,2004.0,0,True,True,True,0,True,0,,True,,,True,,,en trámite,True,True,0.0,False,True,False,False,5,Áticos,134,San Andrés,1617.18,21,Villaverde,individual
130.0,0,4,2.0,0,0.0,1,Calle Huerta de villaverde,3,0,False,257000,1977,False,False,0,1965.0,1,True,True,True,0,True,0,,True,True,,,,True,en trámite,False,,,False,True,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
49.0,0,2,1.0,0,0.0,1,Plaza de Gómez Acebo,Bajo,0,True,84000,1714,False,False,0,1969.0,0,False,False,True,0,True,0,,,,,,True,True,E,False,,,True,False,False,False,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
151.0,0,3,2.0,0,0.0,1,Calle Augustóbriga,6,0,False,314000,2079,False,False,0,1967.0,1,True,True,True,0,True,0,,True,,,True,True,True,no indicado,True,True,0.0,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
69.0,0,3,1.0,0,0.0,1,Benimamet,4,0,False,107000,1551,False,False,0,1961.0,0,False,False,False,0,True,0,,,True,,True,,,en trámite,False,,,,,,,1,Pisos,135,San Cristóbal,1308.89,21,Villaverde,unknown
170.0,0,3,2.0,0,0.0,1,Calle Calcio,8,0,False,325000,1912,False,False,0,2010.0,0,True,True,True,0,True,0,,True,True,,True,True,True,no indicado,True,True,0.0,False,False,True,True,5,Áticos,131,Butarque,2197.8,21,Villaverde,individual
48.0,0,2,1.0,0,0.0,1,Calle Eduardo Minguito,0,1,False,89000,1854,False,False,1,1971.0,0,False,False,False,0,True,0,,,,,,,,E,False,,,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,unknown
98.0,0,3,2.0,0,0.0,1,Calle Flora Tristán,7,0,False,284900,2907,False,False,0,2001.0,0,True,True,True,0,True,0,,True,,,True,,True,no indicado,True,True,0.0,True,False,False,True,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
50.0,0,1,1.0,0,0.0,1,Calle Lenguas,7,0,False,135000,2700,False,False,0,2008.0,0,True,True,True,0,True,0,,True,,,True,True,,en trámite,True,True,0.0,False,False,True,False,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
136.0,0,3,2.0,0,0.0,1,Calle Transversal Sexta,5,0,False,230000,1691,False,False,0,1999.0,0,False,True,True,0,True,0,,,True,,,True,,en trámite,True,True,0.0,False,True,True,True,5,Áticos,134,San Andrés,1617.18,21,Villaverde,individual
80.0,0,3,1.0,0,0.0,1,Los Ángeles,3,0,False,163000,2038,False,False,0,1965.0,1,True,True,True,0,True,0,,,,,True,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
95.0,0,3,1.0,0,0.0,1,Camino Leganés,2,0,False,185000,1947,False,False,0,1975.0,0,True,True,False,0,True,0,,,True,,,,,en trámite,False,,,False,False,True,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
56.0,0,3,1.0,0,0.0,1,Los Ángeles,5,0,False,80000,1429,True,False,0,1965.0,0,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
43.0,0,1,1.0,0,0.0,1,Calle Eduardo Minguito,Bajo,0,True,84000,1953,False,False,0,1971.0,0,False,False,False,0,True,0,,,,,,,,E,False,,,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,unknown
72.0,0,3,1.0,0,0.0,1,San Andrés,3,0,False,119900,1665,True,False,0,1965.0,1,False,False,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
100.0,0,4,2.0,0,0.0,1,Los Ángeles,1,0,False,154900,1549,False,False,0,1965.0,1,False,False,True,0,True,0,,,,,True,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
70.0,0,3,1.0,0,0.0,1,Los Ángeles,4,0,False,119900,1713,True,False,0,1965.0,1,False,True,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
60.0,0,2,1.0,0,0.0,1,San Cristóbal,Bajo,0,True,79900,1332,False,False,0,1960.0,1,False,False,False,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,135,San Cristóbal,1308.89,21,Villaverde,unknown
60.0,0,2,1.0,0,0.0,1,San Andrés,2,0,False,79900,1332,False,False,0,1965.0,1,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
91.0,0,3,2.0,0,0.0,1,Los Ángeles,3,0,False,129900,1427,False,False,0,1965.0,1,False,False,False,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,unknown
74.0,0,3,1.0,0,0.0,1,San Andrés,2,0,False,99900,1350,True,False,0,1965.0,1,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
110.0,0,3,2.0,0,0.0,1,Calle Calcio,5,0,False,275000,2500,False,False,0,2003.0,1,True,True,True,0,True,0,,True,,,True,,True,en trámite,True,True,0.0,True,False,True,False,1,Pisos,131,Butarque,2197.8,21,Villaverde,unknown
83.0,0,3,1.0,0,0.0,1,Calle tordegrillos,3,0,False,91500,1102,False,False,0,1966.0,0,False,False,False,0,True,0,,,True,True,,,,en trámite,False,,,False,False,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
25.0,0,0,1.0,0,0.0,1,Calle Augustóbriga,0,1,False,129000,5160,False,False,0,1967.0,1,False,False,True,0,Unknown,1,,True,,,True,,True,no indicado,True,True,0.0,,,,,0,Estudio,133,Los Rosales,1827.79,21,Villaverde,unknown
65.0,0,2,1.0,0,0.0,1,Calle Covachuelas,Entreplanta exterior,0,True,86860,1336,True,False,0,1982.0,0,False,False,False,0,True,0,,,,,,,,en trámite,False,,,False,False,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
58.0,0,3,1.0,0,0.0,1,Calle Concepción de la Oliva,3,0,False,105000,1810,False,False,0,1966.0,0,False,False,False,0,True,0,,,,True,,,,E,False,,,False,False,True,False,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
115.0,0,3,2.0,0,0.0,1,Calle de Berrocal,6,0,False,216000,1878,False,False,1,2001.0,0,True,False,True,0,True,0,,True,,,,,,en trámite,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
82.0,0,3,1.0,0,0.0,1,Paseo DE LAS MORERAS,4,0,False,120000,1463,False,False,0,1960.0,0,True,True,False,0,True,0,,,,True,,,,en trámite,False,,,False,True,False,False,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
83.0,0,3,1.0,0,0.0,1,Calle Huerta de Villaverde,Bajo,0,True,135000,1627,False,False,0,1985.0,0,False,True,True,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
90.0,0,2,1.0,0,0.0,1,Calle de Berrocal,Bajo,0,True,212000,2356,False,False,0,2002.0,0,True,True,True,0,True,0,,True,,,True,,True,C,False,,,False,True,True,False,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
95.0,0,2,2.0,0,0.0,1,GODELLA,5,0,False,184000,1937,False,False,0,2011.0,0,False,True,True,0,True,0,,,,,True,True,,en trámite,False,,,True,False,False,True,1,Pisos,135,San Cristóbal,1308.89,21,Villaverde,individual
89.0,0,3,1.0,0,0.0,1,Calle COLONIA BUTANO,Bajo,0,True,160000,1798,False,False,0,1965.0,1,False,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
178.0,0,4,2.0,0,0.0,1,María de Echarri,5,0,False,299990,1685,False,False,0,1967.0,1,True,True,True,0,True,0,,True,,True,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
59.0,0,2,1.0,0,0.0,1,Calle Fuente de la Capona,2,0,False,117000,1983,False,False,0,1967.0,1,True,False,False,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,133,Los Rosales,1827.79,21,Villaverde,individual
100.0,0,4,1.0,0,0.0,1,Calle de la Alegría de la Huerta,Bajo,0,True,165000,1650,False,False,0,1965.0,1,False,False,True,0,True,0,,,,,,True,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,central
68.0,0,3,1.0,0,0.0,1,Calle Puerto Lápice,4,0,False,95000,1397,True,False,0,1965.0,1,True,False,False,0,True,0,,,True,,,,,F,False,,,False,True,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
50.0,0,2,1.0,0,0.0,1,San Andrés,2,0,False,106000,2120,False,False,0,1965.0,1,False,False,False,0,True,0,,,,,,,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
114.0,0,4,2.0,0,0.0,1,San Andrés,2,0,False,229000,2009,False,False,0,1987.0,0,True,True,True,0,True,0,,,True,,,True,,en trámite,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
81.0,0,3,2.0,0,0.0,1,Calle Transversal Sexta,3,0,False,155000,1914,False,False,0,1999.0,0,True,True,True,0,True,0,,,,,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
91.0,0,2,2.0,0,0.0,1,villaverde a perales,5,0,False,228208,2508,False,False,0,2020.0,0,True,True,True,0,True,0,,True,True,,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
95.0,0,3,1.0,0,0.0,1,Calle Tántalo,3,0,False,100000,1053,True,False,0,1970.0,0,False,False,False,0,True,0,,,,True,,,,en trámite,False,,,False,True,False,True,1,Pisos,131,Butarque,2197.8,21,Villaverde,individual
80.0,0,3,1.0,0,0.0,1,San Andrés,Bajo,0,True,140000,1750,False,False,0,1965.0,1,True,True,False,0,True,0,,,True,,,,,en trámite,False,,,False,False,False,True,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
60.0,0,2,1.0,0,0.0,1,Calle de Juan Peñalver,3,0,False,105000,1750,False,False,0,1967.0,0,False,False,False,0,Unknown,1,,,True,,,,,no indicado,False,,,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,unknown
80.0,0,3,1.0,0,0.0,1,Calle Alcocer,3,0,False,165000,2062,False,False,0,1977.0,0,False,True,True,0,True,0,,,True,,,,,en trámite,False,,,,,,,1,Pisos,132,Los Ángeles,1796.68,21,Villaverde,central
60.0,0,2,1.0,0,0.0,1,Rocafort,5,0,False,73000,1217,False,False,0,1960.0,0,True,False,True,0,True,0,,,,,,,,en trámite,False,,,False,True,False,True,1,Pisos,135,San Cristóbal,1308.89,21,Villaverde,individual
50.0,0,1,1.0,0,0.0,1,Calle Lenguas,6,0,False,159000,3180,False,False,0,2007.0,0,True,True,True,0,True,0,,True,,,True,True,True,en trámite,True,True,0.0,,,,,1,Pisos,134,San Andrés,1617.18,21,Villaverde,individual
